city,spot_name,strategy_sum,star,intro,rank,lng,lat,comment_sum,visitors
香港,基督教会丰盛之家,0,width:00%,,,114.174389,22.3295978,0,0%
香港,基督教香港信义会永生堂,0,width:00%,,,114.1726907,22.330486,0,0%
香港,基督教传颂救恩会,0,width:00%,,,114.1724247,22.3315403,0,0%
香港,Christ Founded Chapel Limited,0,width:00%,,,114.172836,22.3348233,0,0%
香港,香港儒䆁道孝思坛祠堂,0,width:00%,,,114.1752975,22.3299295,0,0%
香港,九龙别院,0,width:00%,,,114.177007,22.3314341,0,0%
香港,Blessed Ministry Community Church,0,width:00%,,,114.1740616,22.3317179,0,0%
香港,道教青松仙观,0,width:00%,,,114.1756196,22.3296778,0,0%
香港,宣道会忠主堂,0,width:00%,,,114.1754905,22.3321666,0,0%
香港,基督教会颂恩堂,0,width:00%,,,114.1757366,22.3355559,0,0%
香港,玄门道派天鸿坛,0,width:00%,,,114.1748802,22.3290994,0,0%
香港,香港佛教僧伽联合会,0,width:00%,,,114.1715324,22.331429,0,0%
香港,仁爱传教修女会_仁爱之家,0,width:00%,,,114.169294,22.3283813,0,0%
香港,香港设计中心,0,width:00%,,,114.1700305,22.3310121,0,0%
香港,香港基督徒聚会所,0,width:00%,,,114.1785625,22.3298823,0,0%
香港,信善紫阙玄观,0,width:00%,,,114.1777036,22.3316421,0,0%
香港,耶和华见证人王国聚会所 (深水埗大埔道),0,width:00%,,,114.1761898,22.335057,0,0%
香港,中国基督徒会主恩堂,0,width:00%,,,114.1760522,22.3338214,0,0%
香港,乐满浸信会,0,width:00%,,,114.1740612,22.3337933,0,0%
香港,基督教颂主堂,0,width:00%,,,114.1761661,22.3355779,0,0%
香港,基督教香港信义会钻石堂,0,width:00%,,,114.1697261,22.3288821,0,0%
香港,深水埗关帝庙,0,width:00%,,,114.1731253,22.3295394,0,0%
香港,成德堂,0,width:00%,,,114.1775453,22.3306376,0,0%
香港,喜德堂,0,width:00%,,,114.174043,22.3338342,0,0%
香港,庆云道社,0,width:00%,,,114.172996,22.330395,0,0%
香港,王泗必堂,0,width:00%,,,114.1747361,22.3301203,0,0%
香港,金玉堂道院,0,width:00%,,,114.1739974,22.3302516,0,0%
香港,美门浸信会,0,width:00%,,,114.1773985,22.3302864,0,0%
香港,佛教华严学会,0,width:00%,,,114.1818332,22.3243254,0,0%
香港,崇恩浸信教会,0,width:00%,,,114.1805021,22.3219111,0,0%
香港,基督福音堂(主爱堂),0,width:00%,,,114.1776614,22.3229992,0,0%
香港,森美道印度庙,0,width:00%,,,114.1832556,22.3213217,0,0%
香港,翠柏仙洞,0,width:00%,,,114.1827264,22.3244079,0,0%
香港,基督教灵磐教会 蒙福事工中心,0,width:00%,,,114.1812995,22.3215279,0,0%
香港,吉祥香巴中心,0,width:00%,,,114.1780889,22.3244626,0,0%
香港,基督教华人神召会旺角堂,0,width:00%,,,114.1826179,22.3233805,0,0%
香港,CCCOWE 世界华福中心,0,width:00%,,,114.1783272,22.3231775,0,0%
香港,塘尾道平安福音堂,0,width:00%,,,114.1781077,22.3240183,0,0%
香港,庆云古洞,0,width:00%,,,114.1798029,22.3195821,0,0%
香港,银行同业福音团契,0,width:00%,,,114.1792062,22.3202013,0,0%
香港,崇善堂(迓灵洞),0,width:00%,,,114.1790457,22.3199368,0,0%
香港,基督门徒福音会 (旺角分会),0,width:00%,,,114.1800639,22.324199,0,0%
香港,佛教护生会,0,width:00%,,,114.1799422,22.324096,0,0%
香港,角基堂,0,width:00%,,,114.1813054,22.3233028,0,0%
香港,香港基督徒学会,0,width:00%,,,114.1774446,22.3238432,0,0%
香港,南亚路德会沐爱堂,0,width:00%,,,114.1792712,22.3245233,0,0%
香港,中华基督教会望觉堂,0,width:00%,,,114.180813,22.324825,0,0%
香港,城市福音教会,0,width:00%,,,114.1777261,22.3235411,0,0%
香港,旺角平安福音堂,0,width:00%,,,114.1777423,22.3234897,0,0%
香港,同善佛道社,0,width:00%,,,114.1824522,22.3200471,0,0%
香港,旺角灵粮堂,0,width:00%,,,114.1839278,22.3223498,0,0%
香港,中华传道会福门堂,0,width:00%,,,114.1792964,22.3245006,0,0%
香港,万德学会,0,width:00%,,,114.1773739,22.3240603,0,0%
香港,Praise Lutheran Church,0,width:00%,,,114.1778694,22.3231438,0,0%
香港,恩光使团,0,width:00%,,,114.1792748,22.3224414,0,0%
香港,信望爱福音会旺角堂,0,width:00%,,,114.1836614,22.3224346,0,0%
香港,华惠神召会甘霖堂,0,width:00%,,,114.1776054,22.3229324,0,0%
香港,香港环球福音会,0,width:00%,,,114.179957,22.3240292,0,0%
香港,噶玛禅扬(香港)佛学中心,0,width:00%,,,114.1803178,22.3225522,0,0%
香港,Forest Valleyland,0,width:00%,,,114.0687006,22.4723898,0,0%
香港,GO PARK Aqua,0,width:00%,,,114.2818847,22.4321123,0,0%
香港,Po Leung Kuk Jockey Club Leadership Training Base Building,0,width:00%,,,114.0462107,22.4137297,0,0%
香港,启德车站广场水池,0,width:00%,,,114.2090642,22.3313593,0,0%
香港,Digambar Jain Mandir Hong Kong,0,width:00%,,,114.186812,22.3011117,0,0%
香港,Kau Ling Chung Campsite,0,width:00%,,,113.875081,22.2076571,0,0%
香港,NEXT Station 夹换乐园,0,width:00%,,,114.1822092,22.3211624,0,0%
香港,Mong Kok Church of Christ,0,width:00%,,,114.1777904,22.3229938,0,0%
香港,Lai Chi Shan,0,width:00%,,,114.1769681,22.4406545,0,0%
香港,Easy Organic Farming Ltd 碧翠有机耕种有限公司,0,width:00%,,,114.0774259,22.4505808,0,0%
香港,Shek Pik Campsite,0,width:00%,,,113.9015188,22.2321565,0,0%
香港,GO PARK Pet Park,0,width:00%,,,114.2757005,22.4302039,0,0%
香港,启德展馆,0,width:00%,,,114.2077483,22.3263914,0,0%
香港,东营,0,width:00%,,,114.2105749,22.3259216,0,0%
香港,水连天,0,width:00%,,,114.2074423,22.3276316,0,0%
香港,Ki Lun Shan,0,width:00%,,,114.1008434,22.5005752,0,0%
香港,Hong Kong Grace Baptist Church,0,width:00%,,,114.2116312,22.2951725,0,0%
香港,LOHAS Park Promenade Children's Playground,0,width:00%,,,114.2780584,22.2966792,0,0%
香港,"Children's Play Room, Tin Fai Road Sports Centre",0,width:00%,,,114.0084618,22.4682661,0,0%
香港,Countdown Park 夾公仔,0,width:00%,,,114.2116523,22.2951013,0,0%
香港,香港神的教会（上环）,0,width:00%,,,114.1582187,22.2896381,0,0%
香港,Scented Garden,0,width:00%,,,114.1904116,22.4548963,0,0%
香港,Glampingland,0,width:00%,,,113.968892,22.4510358,0,0%
香港,果洲群岛,0,width:00%,,,114.3640271,22.2654871,0,0%
香港,AXA安盛创梦馆,0,width:00%,,,114.2764938,22.4299792,0,0%
香港,Ap Lei Chau Park,0,width:00%,,,114.1696533,22.2482642,0,0%
香港,赤洲天后廟,0,width:00%,,,114.3702519,22.5042626,0,0%
香港,高流灣咀天后古廟,0,width:00%,,,114.3726185,22.4640262,0,0%
澳门,大炮台,42,width:92%,重要历史古迹，可参观百年古炮、俯瞰澳门美景、与新葡京大楼合影。,澳门景点排名第,113.5538985,22.1999027,1100,42%
澳门,妈阁庙,23,width:92%,古老的庙宇，香火旺盛，可来此求支签，或买道平安符。,澳门景点排名第,113.5428616,22.1894873,596,25%
澳门,澳门博物馆,24,width:92%,了解澳门的起源、传统文化、民间艺术及历史变迁，还可俯瞰城景。,澳门景点排名第,113.5537555,22.2003274,495,25%
澳门,玫瑰圣母堂,29,width:92%,400多年历史的巴洛克式天主教堂，美丽而静谧，钟楼内设有博物馆。,澳门景点排名第,113.5519943,22.1977437,454,27%
澳门,圣若瑟修院藏珍馆,6,width:88%,,澳门景点排名第,113.548958,22.1946735,89,13%
澳门,金莲花广场,8,width:88%,澳门回归纪念景点，标志性雕塑盛世莲花，到此一游照经典景点。,澳门景点排名第,113.5649229,22.1972725,209,15%
澳门,卢家大屋,4,width:90%,精致的晚清民宅，感受中西结合的建筑风格，屋内精雕细凿的角落值得细细品鉴。,澳门景点排名第,113.5528253,22.1973494,167,2%
澳门,圣母诞辰主教座堂,4,width:92%,神圣的教堂，南欧风格的典雅建筑，配上彩绘玻璃，美轮美奂。,澳门景点排名第,113.5530705,22.1967374,105,3%
澳门,圣老楞佐堂,7,width:92%,古老的教堂，是祈求出海风顺之处，欧式建筑优雅精致。,澳门景点排名第,113.5483534,22.1938414,173,3%
澳门,港务局,4,width:92%,世界遗产历史建筑之一，融入阿拉伯元素的欧式建筑，长长的回廊文艺浪漫。,澳门景点排名第,113.5441914,22.1907076,31,1%
澳门,郑家大屋,11,width:92%,清代民宅院落，具有岭南特色的院落结构和西式雕窗设计。,澳门景点排名第,113.5464763,22.1919665,179,5%
澳门,澳门大赛车博物馆,9,width:96%,格兰披治大赛车活动相关博物馆，展品包多辆赛车，赛车迷不能错过。,澳门景点排名第,113.5645196,22.1978461,153,1%
澳门,官也街,62,width:92%,在官也街一边品尝美食、一边选购伴手礼，美食、购物两不误。,澳门景点排名第,113.5685981,22.1563878,2043,34%
澳门,旧城墙遗址,3,width:74%,,澳门景点排名第,113.5521771,22.200853,83,3%
澳门,嘉模圣母教堂,2,width:90%,,澳门景点排名第,113.5703695,22.1562947,106,1%
澳门,路环圣方济各堂,6,width:86%,巴罗克式风格的教堂，奶白色外墙醒目，存放着一些亚洲神圣的遗物。,澳门景点排名第,113.5631054,22.1198608,106,3%
澳门,三街会馆,3,width:88%,,澳门景点排名第,113.5562531,22.1941682,83,1%
澳门,留声机博物馆,1,width:96%,隐藏于电器行内，收藏了众多古董音响设备，能够亲眼见证百年来音响设备的发展。,澳门景点排名第,113.5498596,22.2000155,33,0%
澳门,仁慈堂大樓,8,width:86%,400多年历史的慈善机构大楼，新古典主义风格的建筑内设有博物馆。,澳门景点排名第,113.551593,22.1969733,139,2%
澳门,熊猫馆,1,width:92%,熊猫主题动物园，带小朋友来和大熊猫亲密接触吧。,澳门景点排名第,113.5706047,22.1294706,25,0%
澳门,妈祖文化村,2,width:96%,瞻仰著名的妈祖雕像，参观主体建筑天后宫，体验鲜明的闽南文化。,澳门景点排名第,113.5742581,22.1266185,101,0%
澳门,议事亭前地,24,width:92%,葡式历史建筑环绕着的美丽广场，黑白地砖铺成的地面宛若波浪。,澳门景点排名第,113.5513516,22.1966983,503,31%
澳门,澳凼大桥,3,width:68%,建于1970年，历时四年，于1974年竣工正式通车，总投资1400多万澳门币，全长约2.5公里，桥面有双股的快车道及两旁的人行道，是连接澳门半岛和凼仔岛的跨海大桥。大桥由葡萄牙桥梁专家贾多素设计、建筑，线条简洁大方，色调明快，与两岸建筑风格十分…,澳门景点排名第,113.558622,22.175145,47,5%
澳门,澳门大学,15,width:94%,依山而建的公立综合性大学，知名学府。,澳门景点排名第,113.5523064,22.1360869,102,5%
澳门,卢廉若公园,2,width:86%,,澳门景点排名第,113.5592224,22.203614,104,3%
澳门,黑沙海滩,6,width:92%,神秘迷人的黑沙、宁静惬意的海景，还有烧烤和葡国菜可大快朵颐。,澳门景点排名第,113.582913,22.1244607,355,6%
澳门,望海观音像,4,width:90%,"望海观音宝像，是港澳知名人士何厚铧先生倡议，何贤社会福利基金会率先捐资、各方善者襄助建造的，于1994年10月23日建成开光。观音宝像总高度为40.88米，用120吨青铜铸成，外贴纯金180两，是目前箔金铜像的世界之最。 
2000年7月宝像重塑金身，经大…",澳门景点排名第,113.5500031066,22.2049666815,3,2%
澳门,澳门国父纪念馆,1,width:88%,,澳门景点排名第,113.5605209,22.2028696,26,1%
澳门,天后宫,1,width:100%,位于嘉谟前地附近，是一座香火很盛的庙宇。此座庙宇历史逾百载，内奉天后娘娘，庙虽不大，但每日前往进香的善男信女却很多。天后庙里有一牌匾上书海晏波恬，这是善信们的一大心愿。,澳门景点排名第,113.567287,22.154944,3,2%
澳门,何贤公园,1,width:100%,位於新口岸区，是澳门新建的公园，占地一万二千平方米。公园呈长方形，设有六个出入口。公园的设施齐备，有专供儿童游玩的儿童游乐场，供游人乘凉的叁角形及半圆凉亭，桌面刻有棋盘以便市民下棋取乐的方桌，以及可供团体作公开演出的露天广场。,澳门景点排名第,113.5611890392,22.1954486482,2,1%
澳门,竹湾海滩,2,width:88%,竹湾海滩环境优美，面海靠山，海岸广阔，沙粒洁白。,澳门景点排名第,113.5721039,22.1161442,55,1%
澳门,松山炮台,1,width:00%,松山炮台所处位置是澳门的最高点，建于1637（或1638）年，面积约8600平方尺。由于在炮台上可俯瞰全澳，因此炮台的主要作用是防御外敌及作为观测站。炮台上的圣母雪地殿教堂，建于1626年，所祀的是葡国供奉的护卫航海之神。屹立在教堂旁的东望洋灯塔…,澳门景点排名第,113.5557450866,22.2026489566,0,1%
澳门,普济禅院,1,width:84%,,澳门景点排名第,113.5674614,22.2031951,41,1%
澳门,新口岸青铜观音像,2,width:00%,青铜观音像坐落在新口岸新填海区对开海面，由葡国雕塑设计师李洁莲设计，南京晨光集团铸造。竖立着观音像的人工岛与新口岸新填海区堤岸之间由一道长60米的行人通道接通，行人通道和人工岛地面上铺砌着葡国石仔，观音像的安装工程及佛教中心的？炔孔…,澳门景点排名第,113.5543836548,22.1929602836,0,1%
澳门,加思栏花园,2,width:88%,,澳门景点排名第,113.5562633,22.1955224,60,1%
澳门,东望洋山,5,width:98%,,澳门景点排名第,113.5613245,22.1993561,59,1%
澳门,关闸,10,width:90%,“凯旋门”式的拱形建筑门楼，半岛与陆地相连的地方。,澳门景点排名第,113.5607451,22.2189101,136,2%
澳门,海事博物馆,3,width:96%,位于葡萄牙人登岸点的博物馆，展品包括船只模型、航海设备，十分丰富。,澳门景点排名第,113.5421888,22.189286,202,1%
澳门,龙头环,2,width:0%,是凼仔岛的古老地名之一。凼仔天后宫、北帝庙等庙宇的楹联石刻中均有出现龙环、龙头环等字句。凼仔岛借澳凼大桥与澳门半岛相连，凼仔环境优美，著名的澳门大学、跑马场都在这个小岛上。龙环葡韵是指凼仔后背湾一带的欧陆风韵，该处往昔临海，风景优…,澳门景点排名第,113.562745135,22.1631853817,0,0%
澳门,观音岩,1,width:00%,"观音岩在澳门大学的山脚下，沿指示牌方向拾级而下就可到达。
观音岩供奉望海观音，据说，庙内安放观音像的位置，为昔年观音显灵之处，后来由一名福建人出资建成庙宇，奉祀观音大士。
殿堂面积虽然不大，但却甚为清幽，从殿外的空地上，更可远眺澳门…",澳门景点排名第,113.5625397982,22.1708624953,1,0%
澳门,二龙喉公园,4,width:86%,,澳门景点排名第,113.5630691,22.2031931,100,1%
澳门,白鸽巢公园,4,width:80%,,澳门景点排名第,113.5510877,22.2029891,58,0%
澳门,亚美打利庇卢大马路,5,width:88%,,澳门景点排名第,113.5504029,22.1974293,71,0%
澳门,中央图书馆,1,width:80%,办于一八九五年，原名为澳门公共图书馆，现命名为澳门中央图书馆。它的前身可以追溯到更早建于一八七三年的澳门图书馆，这是一所社团性质的机构，旨在建立一所私立的图书馆以收藏国内外的图书。一八九三年七月二十七日，在葡萄牙通过了一项澳门文化…,澳门景点排名第,113.5528027299,22.204668185,4,0%
